event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome
EMG_002784,2023-08-26 01:21:00,D19,Medical Emergency,Low,17.618329353707733,1,0,0,0,Resolved On-Site
EMG_002785,2023-08-26 01:34:00,D19,Traffic Accident,Low,17.017734170891156,1,0,0,1,Resolved On-Site
EMG_002786,2023-08-26 01:30:00,D20,Medical Emergency,Medium,10.404647998853173,1,0,0,0,Resolved On-Site
EMG_002787,2023-08-26 02:25:00,D13,Medical Emergency,Low,16.050074620483368,1,0,0,0,Resolved On-Site
EMG_002788,2023-08-26 02:00:00,D13,Traffic Accident,Low,12.930725047820768,1,0,0,1,Resolved On-Site
EMG_002789,2023-08-26 03:13:00,D06,Medical Emergency,High,7.370063819523581,1,1,0,0,Resolved On-Site
EMG_002790,2023-08-26 03:39:00,D16,Public Safety Incident,High,9.416569919988099,0,0,0,0,Resolved On-Site
EMG_002791,2023-08-26 03:34:00,D17,Medical Emergency,Low,15.334418489915889,1,0,0,0,Resolved On-Site
EMG_002792,2023-08-26 04:39:00,D12,Fire,Medium,7.788967136488417,0,0,0,0,Resolved On-Site
EMG_002793,2023-08-26 04:10:00,D15,Medical Emergency,Medium,9.824405834284024,1,0,0,0,Transported to Hospital
EMG_002794,2023-08-26 04:07:00,D18,Traffic Accident,Medium,12.212842742170329,1,0,0,1,Resolved On-Site
EMG_002795,2023-08-26 05:18:00,D01,Traffic Accident,Low,17.74038216738692,1,0,0,1,Resolved On-Site
EMG_002796,2023-08-26 06:31:00,D20,Traffic Accident,Low,16.20038119968111,1,0,0,1,Resolved On-Site
EMG_002797,2023-08-26 07:18:00,D17,Fire,Low,20.79456761819916,0,0,0,0,Transported to Hospital
EMG_002798,2023-08-26 07:50:00,D19,Medical Emergency,Critical,10.657862809628643,1,1,0,0,Transported to Hospital
EMG_002799,2023-08-26 08:20:00,D05,Traffic Accident,Medium,16.423896236808954,1,0,0,1,Resolved On-Site
EMG_002800,2023-08-26 08:30:00,D19,Medical Emergency,Medium,13.601687728239584,1,0,0,0,Resolved On-Site
EMG_002801,2023-08-26 09:19:00,D09,Traffic Accident,Medium,17.252499945244157,1,0,0,1,Resolved On-Site
EMG_002802,2023-08-26 11:25:00,D05,Fire,Low,18.811907089778543,0,0,0,0,Resolved On-Site
EMG_002803,2023-08-26 11:28:00,D12,Traffic Accident,High,13.472188543795557,1,1,0,1,Resolved On-Site
EMG_002804,2023-08-26 11:23:00,D18,Medical Emergency,Medium,15.213881504515284,1,0,0,0,Resolved On-Site
EMG_002805,2023-08-26 14:00:00,D08,Medical Emergency,Medium,10.325134192754618,1,0,0,0,Resolved On-Site
EMG_002806,2023-08-26 14:11:00,D09,Medical Emergency,Low,19.56936854129872,1,0,0,0,Transported to Hospital
EMG_002807,2023-08-26 14:10:00,D12,Medical Emergency,Low,19.078757886754044,1,0,0,0,Resolved On-Site
EMG_002808,2023-08-26 14:54:00,D13,Medical Emergency,Critical,6.2409834887761315,1,1,0,0,Resolved On-Site
EMG_002809,2023-08-26 15:59:00,D01,Fire,Low,17.838217432869865,0,0,0,0,Resolved On-Site
EMG_002810,2023-08-26 18:07:00,D01,Medical Emergency,Low,20.2257060316755,1,0,0,0,Resolved On-Site
EMG_002811,2023-08-26 18:27:00,D01,Medical Emergency,Medium,20.911066210782593,1,0,0,0,Transported to Hospital
EMG_002812,2023-08-26 18:03:00,D20,Public Safety Incident,Critical,7.894212681825768,0,0,0,0,Resolved On-Site
EMG_002813,2023-08-26 19:17:00,D10,Traffic Accident,Low,16.484308145784986,1,0,0,1,Transported to Hospital
EMG_002814,2023-08-26 21:18:00,D09,Public Safety Incident,Medium,14.121735613828656,0,0,0,0,Resolved On-Site
EMG_002815,2023-08-26 22:05:00,D18,Medical Emergency,Medium,22.008710820573878,1,0,0,0,Transported to Hospital
EMG_002816,2023-08-26 22:48:00,D20,Medical Emergency,Low,16.03144729433211,1,0,0,0,Resolved On-Site
EMG_002817,2023-08-26 23:32:00,D15,Traffic Accident,High,11.417943529370955,1,1,0,1,Resolved On-Site
EMG_002818,2023-08-27 00:59:00,D16,Traffic Accident,Medium,13.427848198223147,1,0,0,1,Resolved On-Site
EMG_002819,2023-08-27 01:12:00,D03,Medical Emergency,Low,18.10608184749558,1,0,0,0,Transported to Hospital
EMG_002820,2023-08-27 01:14:00,D05,Medical Emergency,Medium,13.05099760935381,1,0,0,0,Transported to Hospital
EMG_002821,2023-08-27 01:44:00,D08,Medical Emergency,Low,11.304599741322555,1,0,0,0,Resolved On-Site
EMG_002822,2023-08-27 01:21:00,D14,Traffic Accident,Medium,10.509739671138432,1,0,0,1,Transported to Hospital
EMG_002823,2023-08-27 03:48:00,D12,Public Safety Incident,High,7.9366689023403225,0,0,0,0,Resolved On-Site
EMG_002824,2023-08-27 05:02:00,D06,Medical Emergency,Medium,14.010199383257325,1,0,0,0,Resolved On-Site
EMG_002825,2023-08-27 05:06:00,D15,Medical Emergency,Medium,12.188441061019457,1,0,0,0,Resolved On-Site
EMG_002826,2023-08-27 06:20:00,D04,Medical Emergency,Low,18.16928521531024,1,0,0,0,Transported to Hospital
EMG_002827,2023-08-27 06:17:00,D09,Traffic Accident,Medium,16.168938352276164,1,0,0,1,Resolved On-Site
EMG_002828,2023-08-27 06:57:00,D15,Medical Emergency,Low,18.886397240352583,1,0,0,0,Resolved On-Site
EMG_002829,2023-08-27 07:14:00,D08,Medical Emergency,Medium,11.776066316523496,1,0,0,0,Resolved On-Site
EMG_002830,2023-08-27 07:01:00,D17,Fire,Low,16.631998026606293,0,0,0,0,Transported to Hospital
EMG_002831,2023-08-27 07:18:00,D19,Fire,Low,17.79104887172354,0,0,0,0,Transported to Hospital
EMG_002832,2023-08-27 10:13:00,D01,Traffic Accident,Medium,17.088674709450668,1,0,0,1,Resolved On-Site
EMG_002833,2023-08-27 10:14:00,D01,Medical Emergency,Medium,16.02641262963528,1,0,0,0,Referred to Other Agency
EMG_002834,2023-08-27 11:50:00,D03,Medical Emergency,Medium,15.51572538143474,1,0,0,0,Resolved On-Site
EMG_002835,2023-08-27 11:23:00,D04,Traffic Accident,Medium,16.30823418905808,1,0,0,1,Transported to Hospital
EMG_002836,2023-08-27 11:33:00,D19,Fire,Medium,14.65171902836829,0,0,0,0,Transported to Hospital
EMG_002837,2023-08-27 11:55:00,D20,Medical Emergency,High,12.188617349683685,1,1,0,0,Transported to Hospital
EMG_002838,2023-08-27 12:25:00,D07,Traffic Accident,Low,15.68478898758168,1,0,0,1,Resolved On-Site
EMG_002839,2023-08-27 12:35:00,D18,Medical Emergency,Low,19.743030330363432,1,0,0,0,Resolved On-Site
EMG_002840,2023-08-27 14:59:00,D04,Fire,Low,20.59644219196024,0,0,0,0,Transported to Hospital
EMG_002841,2023-08-27 14:38:00,D07,Public Safety Incident,High,12.620242432997602,0,0,0,0,Resolved On-Site
EMG_002842,2023-08-27 14:34:00,D10,Medical Emergency,Low,17.52726083023254,1,0,0,0,Resolved On-Site
EMG_002843,2023-08-27 14:08:00,D18,Public Safety Incident,Low,17.3431449762973,0,0,0,0,Transported to Hospital
EMG_002844,2023-08-27 18:42:00,D04,Traffic Accident,Medium,19.527614045010225,1,0,0,1,Resolved On-Site
EMG_002845,2023-08-27 18:06:00,D09,Medical Emergency,Medium,18.80024728697069,1,0,0,0,Resolved On-Site
EMG_002846,2023-08-27 19:25:00,D03,Medical Emergency,Medium,13.948802658980455,1,0,0,0,Resolved On-Site
EMG_002847,2023-08-27 20:56:00,D06,Medical Emergency,High,14.925300755394519,1,1,0,0,Transported to Hospital
EMG_002848,2023-08-27 20:19:00,D12,Medical Emergency,Low,15.103966374757892,1,0,0,0,Resolved On-Site
EMG_002849,2023-08-27 21:49:00,D19,Medical Emergency,Low,21.278403672303067,1,0,0,0,Resolved On-Site
EMG_002850,2023-08-27 21:56:00,D20,Traffic Accident,High,12.412245662938831,1,1,0,1,Resolved On-Site
EMG_002851,2023-08-27 23:56:00,D05,Weather Emergency,Medium,11.118336109131302,0,0,1,0,Resolved On-Site
EMG_002852,2023-08-27 23:10:00,D09,Medical Emergency,Medium,11.080925798988302,1,0,0,0,Transported to Hospital
EMG_002853,2023-08-27 23:27:00,D18,Medical Emergency,Medium,11.705779864071811,1,0,0,0,Transported to Hospital
EMG_002854,2023-08-28 00:39:00,D17,Fire,Low,15.453057245933259,0,0,0,0,Resolved On-Site
EMG_002855,2023-08-28 00:05:00,D17,Weather Emergency,Low,13.507729262840368,0,0,1,0,Resolved On-Site
EMG_002856,2023-08-28 02:49:00,D01,Medical Emergency,High,10.958809818055206,1,1,0,0,Resolved On-Site
EMG_002857,2023-08-28 02:44:00,D08,Medical Emergency,Medium,11.239171257351042,1,0,0,0,Resolved On-Site
EMG_002858,2023-08-28 05:51:00,D12,Fire,Critical,4.747270410465187,0,0,0,0,Resolved On-Site
EMG_002859,2023-08-28 05:52:00,D20,Medical Emergency,Medium,10.920844230241851,1,0,0,0,Transported to Hospital
EMG_002860,2023-08-28 06:05:00,D18,Medical Emergency,Low,22.56987000337105,1,0,0,0,Resolved On-Site
EMG_002861,2023-08-28 07:56:00,D14,Fire,Medium,19.296369222803943,0,0,0,0,Resolved On-Site
EMG_002862,2023-08-28 08:59:00,D05,Medical Emergency,High,19.02595608953008,1,1,0,0,Resolved On-Site
EMG_002863,2023-08-28 08:53:00,D09,Medical Emergency,Low,33.476493569629355,1,0,0,0,Transported to Hospital
EMG_002864,2023-08-28 09:45:00,D15,Traffic Accident,Medium,23.25596136894681,1,0,0,1,Resolved On-Site
EMG_002865,2023-08-28 10:46:00,D01,Medical Emergency,Low,24.104317218748776,1,0,0,0,Resolved On-Site
EMG_002866,2023-08-28 10:49:00,D07,Medical Emergency,Low,22.269577354184236,1,0,0,0,Resolved On-Site
EMG_002867,2023-08-28 10:37:00,D11,Medical Emergency,Low,32.54259344747295,1,0,0,0,Resolved On-Site
EMG_002868,2023-08-28 10:13:00,D12,Traffic Accident,Low,17.558013784533017,1,0,0,1,Resolved On-Site
EMG_002869,2023-08-28 11:37:00,D13,Medical Emergency,Medium,14.031492055743348,1,0,0,0,Referred to Other Agency
EMG_002870,2023-08-28 12:23:00,D02,Traffic Accident,Low,18.513776311947368,1,0,0,1,Transported to Hospital
EMG_002871,2023-08-28 13:31:00,D13,Weather Emergency,Medium,10.713479109551773,0,0,1,0,Referred to Other Agency
EMG_002872,2023-08-28 13:14:00,D16,Medical Emergency,Low,18.363460751676413,1,0,0,0,Resolved On-Site
EMG_002873,2023-08-28 13:00:00,D17,Traffic Accident,Medium,16.402506763515834,1,0,0,1,Transported to Hospital
EMG_002874,2023-08-28 14:17:00,D09,Medical Emergency,Medium,17.57974138381436,1,0,0,0,Resolved On-Site
EMG_002875,2023-08-28 17:48:00,D16,Fire,High,12.371291599111913,0,0,0,0,Resolved On-Site
EMG_002876,2023-08-28 18:32:00,D04,Traffic Accident,High,22.85189344612488,1,1,0,1,Transported to Hospital
EMG_002877,2023-08-28 18:41:00,D07,Medical Emergency,Medium,25.32076894053818,1,0,0,0,Transported to Hospital
EMG_002878,2023-08-28 18:45:00,D13,Fire,Critical,8.66722096441103,0,0,0,0,Resolved On-Site
EMG_002879,2023-08-28 19:28:00,D08,Fire,Medium,24.36934373411164,0,0,0,0,Resolved On-Site
EMG_002880,2023-08-28 19:21:00,D19,Traffic Accident,Low,25.139173055323813,1,0,0,1,Resolved On-Site
EMG_002881,2023-08-28 21:52:00,D10,Medical Emergency,Low,17.588255115783156,1,0,0,0,Resolved On-Site
EMG_002882,2023-08-28 23:02:00,D04,Public Safety Incident,Critical,9.059508662444252,0,0,0,0,Resolved On-Site
EMG_002883,2023-08-28 23:36:00,D13,Medical Emergency,Medium,11.644827955844526,1,0,0,0,Transported to Hospital
EMG_002884,2023-08-29 04:34:00,D18,Medical Emergency,Medium,14.065140755118268,1,0,0,0,Resolved On-Site
EMG_002885,2023-08-29 08:10:00,D02,Traffic Accident,Medium,21.52480873408629,1,0,0,1,Resolved On-Site
EMG_002886,2023-08-29 11:04:00,D12,Infrastructure Failure,High,13.138647615921364,0,0,0,0,Resolved On-Site
EMG_002887,2023-08-29 16:51:00,D18,Public Safety Incident,Medium,24.279522465609176,0,0,0,0,Transported to Hospital
EMG_002888,2023-08-29 20:06:00,D10,Traffic Accident,Low,17.235649117101328,1,0,0,1,Transported to Hospital
EMG_002889,2023-08-29 20:15:00,D10,Medical Emergency,Medium,15.870741951466226,1,0,0,0,Transported to Hospital
EMG_002890,2023-08-30 02:32:00,D15,Public Safety Incident,Medium,14.667378587921894,0,0,0,0,Transported to Hospital
EMG_002891,2023-08-30 08:15:00,D11,Medical Emergency,High,31.872989044871524,1,1,0,0,Transported to Hospital
EMG_002892,2023-08-30 08:06:00,D11,Traffic Accident,Medium,35.65085680539095,1,0,0,1,Resolved On-Site
EMG_002893,2023-08-30 15:50:00,D16,Public Safety Incident,Low,20.606767806883564,0,0,0,0,Resolved On-Site
EMG_002894,2023-08-30 16:00:00,D02,Medical Emergency,High,16.749050675257436,1,1,0,0,Transported to Hospital
EMG_002895,2023-08-30 18:48:00,D07,Public Safety Incident,Critical,22.804662071981983,0,0,0,0,Resolved On-Site
EMG_002896,2023-08-30 20:16:00,D18,Medical Emergency,Low,20.251397733388668,1,0,0,0,Resolved On-Site
EMG_002897,2023-08-30 21:39:00,D03,Traffic Accident,Low,19.23420560634194,1,0,0,1,Resolved On-Site
EMG_002898,2023-08-31 02:07:00,D19,Medical Emergency,Low,19.85782441057073,1,0,0,0,Transported to Hospital
EMG_002899,2023-08-31 03:55:00,D14,Infrastructure Failure,Low,13.555643142668846,0,0,0,0,Transported to Hospital
EMG_002900,2023-08-31 09:03:00,D12,Public Safety Incident,Medium,17.128253640636625,0,0,0,0,Transported to Hospital
EMG_002901,2023-08-31 12:34:00,D16,Medical Emergency,Low,21.80639062243893,1,0,0,0,Transported to Hospital
EMG_002902,2023-08-31 14:01:00,D05,Public Safety Incident,Critical,13.314105383687739,0,0,0,0,Transported to Hospital
EMG_002903,2023-08-31 21:09:00,D15,Medical Emergency,Low,18.530390016458256,1,0,0,0,Transported to Hospital
EMG_002904,2023-08-31 22:36:00,D06,Medical Emergency,Medium,17.618678566026706,1,0,0,0,Transported to Hospital
EMG_002905,2023-08-31 23:11:00,D18,Traffic Accident,Low,15.493708739844898,1,0,0,1,Referred to Other Agency
EMG_002906,2023-09-01 07:57:00,D04,Traffic Accident,Low,29.373830694730014,1,0,0,1,Resolved On-Site
EMG_002907,2023-09-01 09:42:00,D10,Medical Emergency,Low,20.422871165757016,1,0,0,0,Resolved On-Site
EMG_002908,2023-09-01 10:19:00,D03,Traffic Accident,Low,26.60742709673478,1,0,0,1,Referred to Other Agency
EMG_002909,2023-09-01 10:26:00,D03,Medical Emergency,High,22.082971388138855,1,1,0,0,Resolved On-Site
EMG_002910,2023-09-01 10:09:00,D05,Traffic Accident,Medium,37.75576735387704,1,0,0,1,Resolved On-Site
EMG_002911,2023-09-01 10:46:00,D17,Traffic Accident,Low,34.35229235084964,1,0,0,1,Transported to Hospital
EMG_002912,2023-09-01 10:59:00,D19,Infrastructure Failure,Medium,33.04406187145744,0,0,0,0,Transported to Hospital
EMG_002913,2023-09-01 11:34:00,D02,Traffic Accident,Low,37.03130007811806,1,0,0,1,Resolved On-Site
EMG_002914,2023-09-01 11:10:00,D05,Traffic Accident,Low,36.80467802718704,1,0,0,1,Resolved On-Site
EMG_002915,2023-09-01 11:54:00,D06,Medical Emergency,Medium,37.97289059033546,1,0,0,0,Resolved On-Site
EMG_002916,2023-09-01 11:10:00,D06,Medical Emergency,Low,39.6460543231293,1,0,0,0,Referred to Other Agency
EMG_002917,2023-09-01 11:47:00,D18,Medical Emergency,Medium,32.2133747446714,1,0,0,0,Resolved On-Site
EMG_002918,2023-09-01 12:26:00,D10,Medical Emergency,High,25.398475148831974,1,1,0,0,Resolved On-Site
EMG_002919,2023-09-01 12:00:00,D11,Fire,Low,47.18065764013665,0,0,0,0,Transported to Hospital
EMG_002920,2023-09-01 12:00:00,D15,Traffic Accident,Medium,34.185985608140335,1,0,0,1,Resolved On-Site
EMG_002921,2023-09-01 12:12:00,D19,Weather Emergency,Low,38.383896111672335,0,0,1,0,Transported to Hospital
EMG_002922,2023-09-01 12:39:00,D19,Weather Emergency,Medium,33.83975133540975,0,0,1,0,Transported to Hospital
EMG_002923,2023-09-01 13:40:00,D08,Traffic Accident,Medium,32.32957156471834,1,0,0,1,Transported to Hospital
EMG_002924,2023-09-01 13:30:00,D17,Weather Emergency,Low,36.78137731318549,0,0,1,0,Resolved On-Site
EMG_002925,2023-09-01 14:52:00,D05,Traffic Accident,Low,42.27722735185442,1,0,0,1,Resolved On-Site
EMG_002926,2023-09-01 14:21:00,D19,Traffic Accident,Medium,33.512528216592564,1,0,0,1,Transported to Hospital
EMG_002927,2023-09-01 14:50:00,D19,Traffic Accident,Low,41.28415197661014,1,0,0,1,Transported to Hospital
EMG_002928,2023-09-01 14:32:00,D19,Weather Emergency,Medium,35.09469765348568,0,0,1,0,Resolved On-Site
EMG_002929,2023-09-01 14:03:00,D20,Traffic Accident,Medium,37.2188691051441,1,0,0,1,Resolved On-Site
EMG_002930,2023-09-01 16:32:00,D08,Medical Emergency,Medium,21.282780908754194,1,0,0,0,Transported to Hospital
EMG_002931,2023-09-01 18:28:00,D15,Traffic Accident,High,18.512506844118388,1,1,0,1,Resolved On-Site
EMG_002932,2023-09-01 19:20:00,D08,Public Safety Incident,Medium,19.279614556148452,0,0,0,0,Resolved On-Site
EMG_002933,2023-09-01 20:56:00,D15,Public Safety Incident,Medium,20.463690661797663,0,0,0,0,Resolved On-Site
EMG_002934,2023-09-02 03:01:00,D11,Traffic Accident,Medium,12.08580512256983,1,0,0,1,Resolved On-Site
EMG_002935,2023-09-02 06:38:00,D04,Medical Emergency,Medium,18.729040907103627,1,0,0,0,Resolved On-Site
EMG_002936,2023-09-02 11:21:00,D01,Traffic Accident,Medium,32.673228283626706,1,0,0,1,Resolved On-Site
EMG_002937,2023-09-02 11:46:00,D01,Medical Emergency,Low,38.574509890485366,1,0,0,0,Transported to Hospital
EMG_002938,2023-09-02 11:56:00,D01,Medical Emergency,Medium,35.723118278430825,1,0,0,0,Resolved On-Site
EMG_002939,2023-09-02 11:33:00,D02,Traffic Accident,Low,35.13365852437448,1,0,0,1,Resolved On-Site
EMG_002940,2023-09-02 11:18:00,D07,Traffic Accident,Low,39.29876978242174,1,0,0,1,Resolved On-Site
EMG_002941,2023-09-02 11:30:00,D19,Weather Emergency,Low,34.77242778594845,0,0,1,0,Resolved On-Site
EMG_002942,2023-09-02 12:58:00,D12,Fire,Medium,28.033638166625405,0,0,0,0,Resolved On-Site
EMG_002943,2023-09-02 12:51:00,D12,Weather Emergency,Low,31.24781770281301,0,0,1,0,Resolved On-Site
EMG_002944,2023-09-02 12:56:00,D14,Medical Emergency,Low,33.13296783967366,1,0,0,0,Resolved On-Site
EMG_002945,2023-09-02 12:42:00,D16,Traffic Accident,Medium,29.473730237465798,1,0,0,1,Transported to Hospital
EMG_002946,2023-09-02 12:29:00,D18,Infrastructure Failure,Medium,33.139356576251515,0,0,0,0,Transported to Hospital
EMG_002947,2023-09-02 12:18:00,D19,Public Safety Incident,Medium,32.33095704466639,0,0,0,0,Resolved On-Site
EMG_002948,2023-09-02 13:18:00,D01,Medical Emergency,Low,38.152139172937595,1,0,0,0,Resolved On-Site
EMG_002949,2023-09-02 13:32:00,D03,Weather Emergency,Low,32.429014414530876,0,0,1,0,Resolved On-Site
EMG_002950,2023-09-02 13:39:00,D05,Traffic Accident,Low,34.62070098515132,1,0,0,1,Resolved On-Site
EMG_002951,2023-09-02 13:51:00,D08,Weather Emergency,High,25.742713950562088,0,0,1,0,Transported to Hospital
EMG_002952,2023-09-02 13:08:00,D11,Traffic Accident,Low,48.30709509493652,1,0,0,1,Resolved On-Site
EMG_002953,2023-09-02 13:34:00,D15,Infrastructure Failure,Low,33.24469931679942,0,0,0,0,Resolved On-Site
EMG_002954,2023-09-02 13:39:00,D15,Traffic Accident,Medium,34.516455557345395,1,0,0,1,Transported to Hospital
EMG_002955,2023-09-02 13:43:00,D19,Infrastructure Failure,Medium,34.23893946895226,0,0,0,0,Resolved On-Site
EMG_002956,2023-09-02 14:58:00,D02,Weather Emergency,Low,51.47751493859865,0,0,1,0,Transported to Hospital
EMG_002957,2023-09-02 14:53:00,D11,Weather Emergency,Low,49.42572216354704,0,0,1,0,Resolved On-Site
EMG_002958,2023-09-02 14:10:00,D13,Traffic Accident,Medium,29.27645601989895,1,0,0,1,Referred to Other Agency
EMG_002959,2023-09-02 14:57:00,D20,Medical Emergency,Medium,30.777774045481607,1,0,0,0,Resolved On-Site
EMG_002960,2023-09-02 15:11:00,D04,Weather Emergency,Low,38.34848245120104,0,0,1,0,Resolved On-Site
EMG_002961,2023-09-02 15:10:00,D04,Weather Emergency,Low,41.90910398021008,0,0,1,0,Transported to Hospital
EMG_002962,2023-09-02 15:36:00,D04,Infrastructure Failure,Medium,37.13273312811244,0,0,0,0,Transported to Hospital
EMG_002963,2023-09-02 15:58:00,D07,Weather Emergency,Low,35.464270479028315,0,0,1,0,Resolved On-Site
EMG_002964,2023-09-02 15:05:00,D15,Medical Emergency,Low,33.957231404284734,1,0,0,0,Resolved On-Site
EMG_002965,2023-09-02 15:25:00,D16,Weather Emergency,Low,31.601417967851994,0,0,1,0,Transported to Hospital
EMG_002966,2023-09-02 15:01:00,D17,Weather Emergency,High,26.506710750379405,0,0,1,0,Resolved On-Site
EMG_002967,2023-09-02 15:40:00,D18,Medical Emergency,Medium,30.85581894973034,1,0,0,0,Transported to Hospital
EMG_002968,2023-09-02 16:23:00,D03,Traffic Accident,Low,16.61311670820759,1,0,0,1,Transported to Hospital
EMG_002969,2023-09-02 16:48:00,D16,Medical Emergency,Medium,15.640166515789085,1,0,0,0,Transported to Hospital
EMG_002970,2023-09-02 16:46:00,D16,Traffic Accident,Low,19.565962206822512,1,0,0,1,Transported to Hospital
EMG_002971,2023-09-02 16:20:00,D16,Medical Emergency,Low,20.210611918695484,1,0,0,0,Resolved On-Site
EMG_002972,2023-09-02 16:44:00,D16,Traffic Accident,Medium,16.357458233426666,1,0,0,1,Resolved On-Site
EMG_002973,2023-09-02 16:51:00,D16,Medical Emergency,Low,17.347104505489284,1,0,0,0,Resolved On-Site
EMG_002974,2023-09-02 17:30:00,D04,Medical Emergency,Low,22.364518867581033,1,0,0,0,Resolved On-Site
EMG_002975,2023-09-02 17:49:00,D10,Traffic Accident,Low,21.339866526443206,1,0,0,1,Resolved On-Site
EMG_002976,2023-09-02 19:01:00,D17,Medical Emergency,Low,20.63690160535105,1,0,0,0,Resolved On-Site
EMG_002977,2023-09-03 14:05:00,D13,Medical Emergency,Low,14.314366194922048,1,0,0,0,Resolved On-Site
EMG_002978,2023-09-03 15:22:00,D15,Traffic Accident,Medium,17.07444317025744,1,0,0,1,Resolved On-Site
EMG_002979,2023-09-03 19:07:00,D08,Traffic Accident,Medium,13.1941427866849,1,0,0,1,Transported to Hospital
EMG_002980,2023-09-04 01:41:00,D07,Medical Emergency,Low,17.4694040061731,1,0,0,0,Transported to Hospital
EMG_002981,2023-09-04 01:15:00,D13,Traffic Accident,Low,15.322026102896162,1,0,0,1,Resolved On-Site
